# TIME                TIMECORR       CADENCENO   SAP_FLUX     SAP_FLUX_ERR   SAP_BKG     SAP_BKG_ERR   PDCSAP_FLUX   PDCSAP_FLUX_ERR   SAP_QUALITY   PSF_CENTR1   PSF_CENTR1_ERR   PSF_CENTR2   PSF_CENTR2_ERR   MOM_CENTR1           MOM_CENTR1_ERR   MOM_CENTR2           MOM_CENTR2_ERR   POS_CORR1      POS_CORR2    
  539.4502657201374   0.0029379001   21069       ""           ""             ""          ""            ""            ""                16392         ""           ""               ""           ""               ""                   ""               ""                   ""               ""             ""           
  583.7098536293706   0.0033402094   23235       11980.06     6.029451       1966.5519   1.0604118     12254.389     6.193034          0             ""           ""               ""           ""               1032.2511367399413   0.0010015809     294.7879775099513    8.848867E-4      1.8729352E-4   0.0016441217 
  583.7302870108542   0.0033400909   23236       11991.75     6.029402       1965.546    1.060412      12265.454     6.1927013         0             ""           ""               ""           ""               1032.2517418990674   9.999599E-4      294.78932542301374   8.835182E-4      1.00910605E-4  0.0014569139 
  583.7507204923459   0.0033399723   23237       11983.662    6.029353       1963.8778   1.0604122     12256.828     6.19267           0             ""           ""               ""           ""               1032.2496727744365   9.997549E-4      294.78954750773613   8.8341144E-4     2.8238544E-5   0.0014126105 
  583.7711540733726   0.0033398534   23238       11977.465    6.0293045      1964.9608   1.0604124     12252.008     6.1928697         0             ""           ""               ""           ""               1032.2508104861572   0.0010014484     294.78890886920425   8.848419E-4      1.9642506E-5   0.0014421899 
  583.7915875541585   0.0033397342   23239       11987.77     6.029256       1964.5142   1.0604126     12261.72      6.192516          0             ""           ""               ""           ""               1032.2524175179099   0.0010003555     294.78863261776064   8.838176E-4      8.8453016E-5   0.0013894493 
  583.8120209344852   0.0033396145   23240       11979.631    6.029207       1963.9817   1.0604129     12253.142     6.1929216         0             ""           ""               ""           ""               1032.2510863665818   0.0010010056     294.7896887620622    8.8449434E-4     4.293401E-5    0.0012622266 
  583.8324545148134   0.0033394948   23241       11978.539    6.0291586      1965.0929   1.060413      12252.547     6.1927943         0             ""           ""               ""           ""               1032.2508843954852   9.999156E-4      294.7876514523496    8.834227E-4      8.082193E-5    0.001216991  
  583.852887994668    0.0033393747   23242       11974.37     6.02911        1964.092    1.0604132     12248.595     6.1931543         0             ""           ""               ""           ""               1032.250036649922    0.0010015405     294.79044347410775   8.8504667E-4     8.414712E-5    0.001194028  
  583.873321474297    0.0033392543   23243       11973.155    6.0290613      1965.6622   1.0604135     12246.456     6.1926785         0             ""           ""               ""           ""               1032.2495224330705   9.999851E-4      294.7896196606699    8.8364177E-4     1.9885636E-5   0.0010353663 
  583.8937549536931   0.0033391337   23244       11970.631    6.0290127      1968.4529   1.0604136     12244.441     6.192052          0             ""           ""               ""           ""               1032.2517032418475   0.0010003037     294.78811685630467   8.8377815E-4     -4.5569057E-5  0.0010746501 
  583.9141884326164   0.0033390126   23245       11964.23     6.028964       1969.3708   1.0604138     12238.951     6.1920366         0             ""           ""               ""           ""               1032.2498101769406   0.001002509      294.78953732046506   8.858655E-4      1.09352746E-4  0.001132421  
  583.934621911314    0.0033388913   23246       11992.355    6.0289154      1966.6328   1.0604141     12266.758     6.191817          0             ""           ""               ""           ""               1032.2506175168296   9.988745E-4      294.78752118652153   8.8251836E-4     1.7969495E-4   9.974757E-4  
  583.9550553897789   0.0033387698   23247       11970.66     6.028866       1967.1261   1.0604143     12244.375     6.1918902         0             ""           ""               ""           ""               1032.250870962214    0.0010012878     294.7869860594326    8.846159E-4      1.402538E-4    9.7045914E-4 
  583.9754887680028   0.003338648    23248       11988.132    6.028817       1967.6415   1.0604144     12263.561     6.191349          0             ""           ""               ""           ""               1032.254690562554    9.989277E-4      294.7878128705821    8.824712E-4      2.2501179E-5   0.0010959045 
  583.9959223460028   0.003338526    23249       11967.451    6.0287685      1969.9517   1.0604147     12241.119     6.191668          0             ""           ""               ""           ""               1032.2510987992648   0.0010018056     294.78873875935665   8.851738E-4      2.030707E-4    8.183456E-4  
  584.0163558235363   0.0033384035   23250       11971.496    6.02872        1964.8157   1.0604149     12245.413     6.192032          0             ""           ""               ""           ""               1032.2527259909175   0.0010010622     294.78786387466346   8.8442315E-4     1.3664925E-4   8.5145683E-4 
  584.0367892008362   0.0033382808   23251       11968.986    6.0286713      1970.1571   1.060415      12244.032     6.191759          0             ""           ""               ""           ""               1032.2519970000317   0.0010012244     294.78888442667744   8.846492E-4      1.046088E-4    8.667182E-4  
  584.0572227778976   0.003338158    23252       11952.045    6.0286226      1964.7897   1.0604153     12225.255     6.1925263         0             ""           ""               ""           ""               1032.2510697452442   0.0010022429     294.7875017082515    8.8549906E-4     1.1947233E-4   7.6191704E-4 
  584.0776562547326   0.0033380347   23253       11949.447    6.028574       1963.6044   1.0604155     12222.518     6.192086          0             ""           ""               ""           ""               1032.2528779693298   0.0010030083     294.78696133133474   8.860957E-4      1.5381048E-4   7.378211E-4  
  584.0980896310939   0.003337911    23254       11964.22     6.0285254      1965.301    1.0604156     12239.515     6.192022          0             ""           ""               ""           ""               1032.251294800487    0.0010018328     294.7884039862499    8.851884E-4      -7.135525E-5   6.429554E-4  
  584.1185232072312   0.0033377872   23255       11966.169    6.0284767      1963.9478   1.0604159     12240.45      6.1913896         0             ""           ""               ""           ""               1032.252116823217    0.0010013509     294.7869879115233    8.8466116E-4     1.401497E-4    5.7574565E-4 
  584.1389566831349   0.0033376631   23256       11958.11     6.028508       1968.433    1.060417      12231.74      6.1918597         0             ""           ""               ""           ""               1032.2512193214657   0.0010025867     294.78741237145135   8.857999E-4      3.8057606E-5   3.9809488E-4 
  584.1593901587985   0.0033375388   23257       11956.46     6.0285387      1968.3257   1.0604184     12230.912     6.1918445         0             ""           ""               ""           ""               1032.25033458437     0.001002768      294.7894943747725    8.8610244E-4     1.4432496E-4   3.9260305E-4 
  584.1798236340037   0.003337414    23258       11958.935    6.0285697      1964.7053   1.0604197     12233.582     6.191609          0             ""           ""               ""           ""               1032.251081885338    0.00100188       294.7876432746334    8.851869E-4      5.2626485E-5   3.8244427E-4 
  584.2002571092089   0.0033372892   23259       11962.976    6.028601       1964.7759   1.0604209     12237.019     6.1912904         0             ""           ""               ""           ""               1032.2518457786314   0.001001646      294.7877229772845    8.849601E-4      8.972421E-5    2.5872825E-4 
  584.2206906839419   0.003337164    23260       11966.048    6.028632       1968.8164   1.0604222     12240.078     6.1918817         0             ""           ""               ""           ""               1032.251047641464    0.0010010913     294.7864828062581    8.8441896E-4     1.270628E-4    3.750492E-4  
  584.2411240584479   0.0033370384   23261       11964.017    6.0286636      1968.9535   1.0604234     12238.848     6.1910033         0             ""           ""               ""           ""               1032.250379570058    0.001001227      294.7887259893955    8.8468334E-4     8.478291E-5    2.9733448E-4 
  584.261557532489    0.0033369125   23262       11971.57     6.0286946      1967.3658   1.0604247     12245.897     6.1916137         0             ""           ""               ""           ""               1032.2505279436082   0.0010006661     294.78800550415997   8.8413915E-4     9.115521E-5    9.084845E-5  
  584.2819911065235   0.0033367865   23263       11967.75     6.0287256      1965.1836   1.0604259     12241.699     6.192069          0             ""           ""               ""           ""               1032.2508818620972   0.0010012818     294.7866757518966    8.845942E-4      1.7052716E-4   1.568177E-4  
  584.3024244800981   0.00333666     23264       11961.425    6.0287566      1965.9346   1.0604272     12237.124     6.1920023         0             ""           ""               ""           ""               1032.2536034012633   0.001002367      294.78785577600854   8.855394E-4      1.21312136E-4  1.9300901E-4 
  584.3228579534407   0.0033365334   23265       11954.895    6.028788       1963.8475   1.0604284     12229.284     6.1918426         0             ""           ""               ""           ""               1032.2511549940218   0.0010023547     294.7864129572798    8.855135E-4      -1.9857787E-5  -8.878612E-5 
  584.3432915263111   0.0033364063   23266       11956.891    6.028819       1967.7821   1.0604297     12230.903     6.1913757         0             ""           ""               ""           ""               1032.2516690798382   0.0010021777     294.78779226045066   8.854185E-4      1.2268707E-4   -2.3161521E-4
  584.363724999188    0.0033362792   23267       11977.205    6.0288506      1964.8413   1.0604309     12253.408     6.190925          0             ""           ""               ""           ""               1032.2498326727582   0.0010010543     294.78865902263107   8.8452495E-4     0.0            0.0          
  584.3841583715985   0.0033361516   23268       ""           ""             ""          ""            ""            ""                36            ""           ""               ""           ""               ""                   ""               ""                   ""               ""             ""           
  584.4045919437704   0.0033360238   23269       11967.851    6.0289125      1964.9882   1.0604334     12242.482     6.1917963         0             ""           ""               ""           ""               1032.2510219143276   0.0010007118     294.78781248975605   8.8413426E-4     -3.077268E-5   -2.230213E-4 
  584.4250254154831   0.0033358955   23270       11962.109    6.0289435      1965.6426   1.0604346     12237.866     6.192289          8192          ""           ""               ""           ""               1032.2506592923871   0.0010018479     294.7881733873179    8.851662E-4      5.925964E-5    -1.5496348E-4
  584.4454587871951   0.0033357672   23271       11965.791    6.028975       1963.7927   1.0604359     12241.261     6.1914787         0             ""           ""               ""           ""               1032.250457663033    0.0010021601     294.78809419000453   8.854403E-4      -2.2683846E-5  -2.8140846E-4
  584.4658923584357   0.0033356384   23272       11972.166    6.029006       1967.9207   1.0604371     12247.587     6.1916995         0             ""           ""               ""           ""               1032.25054000933     0.001001363      294.7867584024189    8.8465435E-4     -4.4177028E-5  -4.6574845E-4
  584.4863258294499   0.0033355094   23273       11981.335    6.0290365      1964.2711   1.0604384     12257.687     6.192299          0             ""           ""               ""           ""               1032.25206949924     0.0010004019     294.78644436175193   8.83741E-4       -3.224697E-5   -4.655085E-4 
  584.5067592002306   0.0033353802   23274       11977.186    6.029068       1965.0792   1.0604396     12253.99      6.1920595         0             ""           ""               ""           ""               1032.2553590319824   9.993946E-4      294.7840899137154    8.8261993E-4     -1.5234259E-4  -6.0136185E-4
  584.5271927707727   0.0033352508   23275       11970.6045   6.029099       1964.6415   1.0604408     12246.0625    6.191801          0             ""           ""               ""           ""               1032.2508010464799   0.001001427      294.7879172742943    8.8476104E-4     -6.6870176E-5  -6.1707903E-4
  584.5476262408556   0.0033351209   23276       11963.33     6.0291305      1967.2659   1.0604421     12238.491     6.192491          0             ""           ""               ""           ""               1032.2511626373284   0.0010013685     294.7885593632029    8.847332E-4      -1.451419E-4   -6.074773E-4 
  584.5680598106992   0.0033349907   23277       11973.443    6.0291615      1964.8737   1.0604433     12250.589     6.191517          0             ""           ""               ""           ""               1032.252052591468    0.0010013287     294.78696422921007   8.845783E-4      1.0965592E-5   -6.9330103E-4
  584.5884931803157   0.0033348603   23278       11969.336    6.029193       1963.8994   1.0604445     12244.843     6.192397          0             ""           ""               ""           ""               1032.2521415547872   0.0010011559     294.7864372049628    8.8439015E-4     -1.2724063E-5  -7.821359E-4 
  584.6089266497002   0.0033347297   23279       11980.892    6.0292234      1965.0916   1.0604457     12256.797     6.1924744         0             ""           ""               ""           ""               1032.249960095477    0.0010013124     294.7873536333966    8.846397E-4      -1.8561435E-5  -9.610869E-4 
  584.6293601186189   0.0033345986   23280       11968.804    6.029248       1965.9441   1.0604469     12245.769     6.191925          0             ""           ""               ""           ""               1032.2524107175147   0.0010018784     294.7872503994187    8.850637E-4      -6.936256E-5   -8.9546957E-4
  584.6497935872976   0.0033344673   23281       11975.554    6.0292716      1965.8479   1.0604479     12251.448     6.1923294         0             ""           ""               ""           ""               1032.2507449482566   0.0010003668     294.786941554634     8.8375784E-4     -3.2623633E-5  -0.001112659 
  584.67022695575     0.0033343357   23282       11988.296    6.0292954      1970.5491   1.0604491     12264.299     6.1926455         0             ""           ""               ""           ""               1032.2514405096033   0.0010003203     294.78786776371385   8.837496E-4      -2.637154E-5   -0.001122602 
  584.690660523971    0.003334204    23283       11975.75     6.02932        1967.8436   1.0604502     12252.754     6.191967          0             ""           ""               ""           ""               1032.25048047753     0.0010016817     294.78800997752364   8.849873E-4      1.409283E-5    -0.0010543799
  584.7110939919512   0.003334072    23284       11971.95     6.0293436      1964.158    1.0604513     12247.833     6.192009          0             ""           ""               ""           ""               1032.249954380395    0.0010009201     294.78818963210637   8.843391E-4      -4.7264846E-5  -0.0011838033
  584.731527459473    0.0033339395   23285       11987.339    6.029368       1964.3431   1.0604525     12263.145     6.1925163         0             ""           ""               ""           ""               1032.250881909213    9.997536E-4      294.7880580637303    8.832744E-4      4.232687E-5    -0.0013390859
  584.751960926762    0.0033338068   23286       11977.0205   6.029392       1966.7098   1.0604535     12253.31      6.1921916         0             ""           ""               ""           ""               1032.251477540904    0.001001079      294.7885141113536    8.844543E-4      5.8766684E-5   -0.0011446952
  584.7723943938108   0.0033336738   23287       12000.474    6.0294156      1964.7845   1.0604546     12277.423     6.1918077         0             ""           ""               ""           ""               1032.2516746013675   9.992081E-4      294.7863710803989    8.8267284E-4     1.6566367E-4   -0.0013106277
  584.7928278604013   0.0033335404   23288       11990.054    6.02944        1965.8783   1.0604557     12266.147     6.19236           0             ""           ""               ""           ""               1032.251201171134    9.996473E-4      294.7868330349445    8.831002E-4      -3.4444285E-5  -0.0014814402
  584.8132614269853   0.003333407    23289       12003.714    6.029464       1962.5972   1.0604569     12280.626     6.1929064         128           ""           ""               ""           ""               1032.2516424893743   9.998126E-4      294.78773562314245   8.8328484E-4     1.1141589E-4   -0.0014465917
  584.8336947931093   0.003333273    23290       11987.095    6.029488       1969.903    1.060458      12264.216     6.1929345         128           ""           ""               ""           ""               1032.2501594429905   0.0010006783     294.78857745439063   8.8413956E-4     4.235767E-5    -0.0015761113
  584.8541283590021   0.003333139    23291       11987.593    6.029512       1969.766    1.0604591     12263.935     6.192737          0             ""           ""               ""           ""               1032.2516581398495   9.999787E-4      294.78684251124685   8.833793E-4      8.121366E-5    -0.0016743335
  584.8745618244211   0.0033330044   23292       11976.793    6.029536       1967.0322   1.0604601     12252.874     6.1928573         0             ""           ""               ""           ""               1032.2515681568577   0.0010014474     294.7877155016398    8.8472886E-4     -5.0788716E-5  -0.0017172483
  584.8949951898467   0.0033328698   23293       11973.768    6.0295596      1965.6931   1.0604613     12251.434     6.1927104         0             ""           ""               ""           ""               1032.2511255215238   0.0010005847     294.7873041532088    8.8395533E-4     -7.942014E-6   -0.0016645349
  584.9154287548081   0.0033327348   23294       11988.19     6.0295835      1969.8672   1.0604624     12264.327     6.192917          0             ""           ""               ""           ""               1032.2512793189726   9.995318E-4      294.7854425562237    8.829147E-4      9.210249E-5    -0.0017957211
  584.9358622195286   0.0033325995   23295       11999.694    6.0296073      1964.979    1.0604634     12276.342     6.193192          0             ""           ""               ""           ""               1032.2503108048654   9.994411E-4      294.78871523247915   8.8304817E-4     7.800575E-5    -0.0018156134
  584.9562955840229   0.003332464    23296       11980.906    6.0296316      1965.3022   1.0604646     12258.745     6.1930895         0             ""           ""               ""           ""               1032.251057907777    0.0010014083     294.7888040808267    8.8476983E-4     2.147972E-5    -0.0017390881
  584.976729148053    0.003332328    23297       11992.319    6.0296555      1966.438    1.0604656     12269.274     6.193303          0             ""           ""               ""           ""               1032.2520711652096   9.997304E-4      294.7868219099235    8.831445E-4      2.603644E-6    -0.0019938194
  584.997162612075    0.003332192    23298       11980.888    6.02968        1965.424    1.0604668     12257.16      6.193066          0             ""           ""               ""           ""               1032.2510588013097   0.0010003698     294.7879119869135    8.8380004E-4     -2.6522186E-5  -0.0019976385
  585.017595975638    0.0033320556   23299       11986.707    6.0297036      1968.457    1.0604678     12264.254     6.192584          0             ""           ""               ""           ""               1032.2510015028388   0.0010001723     294.7866181368713    8.8355294E-4     6.218993E-5    -0.0018856571
  585.0380295387367   0.0033319187   23300       11995.409    6.0297275      1965.6842   1.0604689     12272.49      6.1924996         128           ""           ""               ""           ""               1032.2494709621665   9.993742E-4      294.78666467194023   8.828931E-4      -1.2805225E-5  -0.002053846 
  585.0584630018275   0.0033317818   23301       11981.081    6.029752       1965.3096   1.0604701     12257.784     6.1929355         0             ""           ""               ""           ""               1032.2520786544937   0.0010013389     294.7874395305274    8.845989E-4      2.8570019E-5   -0.0021901238
  585.0788963646919   0.0033316447   23302       11994.125    6.0297756      1969.6823   1.060471      12272.078     6.1923623         0             ""           ""               ""           ""               1032.2492684840506   0.0010003631     294.7875762194328    8.8382367E-4     -5.3559525E-5  -0.002188374 
  585.0993299270922   0.003331507    23303       11985.826    6.0298         1966.713    1.0604722     12263.235     6.1933894         0             ""           ""               ""           ""               1032.2506412584103   0.0010001364     294.78632470402647   8.83513E-4       -6.7934874E-5  -0.00223539  
  585.1197633892516   0.0033313693   23304       11995.892    6.029766       1965.7329   1.0604737     12272.988     6.1924944         0             ""           ""               ""           ""               1032.248696883996    9.99336E-4       294.78644067245284   8.828705E-4      1.5606369E-5   -0.0023173406
  585.1401967509519   0.003331231    23305       11997.74     6.029732       1965.7446   1.0604752     12275.3545    6.192597          128           ""           ""               ""           ""               1032.251793444453    9.995432E-4      294.78727442033187   8.830176E-4      4.528942E-5    -0.002300683 
  585.1606303126537   0.0033310927   23306       12000.484    6.029699       1962.7173   1.0604768     12278.906     6.1930504         0             ""           ""               ""           ""               1032.2509702270465   9.987236E-4      294.7857574987834    8.822344E-4      -8.967443E-5   -0.002366162 
  585.1810637738818   0.003330954    23307       11982.761    6.029665       1968.0698   1.0604782     12259.984     6.1926627         0             ""           ""               ""           ""               1032.2498332942514   0.0010005792     294.78820256427025   8.840488E-4      -5.7934463E-5  -0.0025274204
  585.2014973348851   0.003330815    23308       11995.149    6.0296316      1967.3865   1.0604798     12272.826     6.1927533         0             ""           ""               ""           ""               1032.252374195044    9.991813E-4      294.786031741839     8.826214E-4      1.7278735E-5   -0.0024748188
  585.221930695654    0.0033306757   23309       11993.395    6.0295978      1963.9014   1.0604812     12272.55      6.192563          8192          ""           ""               ""           ""               1032.2499668879054   9.995424E-4      294.78681840862737   8.83057E-4       3.205942E-5    -0.0024312548
  585.2423641559508   0.003330536    23310       11993.894    6.0295644      1966.7913   1.0604826     12271.811     6.1925564         0             ""           ""               ""           ""               1032.2503502794248   9.998506E-4      294.7863398083708    8.832949E-4      -2.1039068E-5  -0.0025343182
  585.2627976162548   0.0033303963   23311       11994.564    6.0295305      1969.1896   1.0604842     12272.291     6.192522          0             ""           ""               ""           ""               1032.2512394384328   0.0010005457     294.7868610598217    8.839171E-4      3.1088355E-5   -0.0026429403
  585.283231176094    0.003330256    23312       11994.779    6.029497       1966.907    1.0604857     12274.029     6.192321          0             ""           ""               ""           ""               1032.250444938576    9.9909E-4        294.7871047355171    8.826711E-4      -4.838778E-6   -0.002473085 
  585.3036645356915   0.0033301157   23313       11975.1      6.0294633      1966.4825   1.0604872     12252.787     6.1923265         0             ""           ""               ""           ""               1032.2523067288757   0.0010011678     294.7855079030049    8.843666E-4      5.795233E-5    -0.0026542323
  585.3240979948314   0.0033299748   23314       11986.35     6.0294294      1966.2415   1.0604887     12263.896     6.1930118         0             ""           ""               ""           ""               1032.2489676854384   9.989687E-4      294.78558824837444   8.8252645E-4     3.2440523E-5   -0.0027765005
  585.3445314539713   0.003329834    23315       11980.823    6.029396       1968.9595   1.0604901     12259.706     6.1923            0             ""           ""               ""           ""               1032.2507834675653   0.0010007534     294.7863837372055    8.841008E-4      1.01068574E-4  -0.0025745847
  585.3649649126382   0.0033296926   23316       11981.066    6.029362       1967.897    1.0604917     12259.139     6.192166          0             ""           ""               ""           ""               1032.2498753708796   0.0010008017     294.78646014889216   8.84177E-4       -4.0582952E-5  -0.002898553 
  585.3853984710804   0.003329551    23317       11983.102    6.029329       1965.6699   1.0604932     12261.025     6.192205          8192          ""           ""               ""           ""               1032.2514832442569   0.0010002478     294.78764577611366   8.837135E-4      6.831824E-6    -0.0028665813
  585.4058318290554   0.003329409    23318       11976.406    6.029295       1964.8365   1.0604947     12255.651     6.192394          0             ""           ""               ""           ""               1032.2516181007127   0.00100065       294.7855644000358    8.8395015E-4     -4.347088E-5   -0.0028442428
  585.4262652870239   0.003329267    23319       11979.098    6.0292616      1968.5687   1.0604961     12257.393     6.1921167         0             ""           ""               ""           ""               1032.2510442520602   0.0010001702     294.78455413690386   8.834894E-4      8.2183105E-5   -0.0028052626
  585.4466988445347   0.0033291245   23320       11971.854    6.0292277      1973.1359   1.0604976     12249.708     6.1923203         0             ""           ""               ""           ""               1032.2526791564587   0.0010016682     294.7860879442837    8.8485604E-4     -9.683726E-5   -0.0030701524
  585.4671322018112   0.0033289818   23321       11986.238    6.029194       1967.452    1.0604991     12265.232     6.1918993         0             ""           ""               ""           ""               1032.2510669815279   0.0010002691     294.785056440889     8.836116E-4      -4.5027635E-5  -0.003026071 
  585.4875656588483   0.0033288389   23322       11975.526    6.0291605      1966.1403   1.0605006     12254.748     6.192145          0             ""           ""               ""           ""               1032.2483694772386   0.0010007794     294.7888895729403    8.843602E-4      1.2140208E-5   -0.0029494674
  585.5079992156607   0.0033286957   23323       11968.062    6.0291266      1966.7845   1.060502      12246.395     6.191772          0             ""           ""               ""           ""               1032.2516837676774   0.0010015481     294.7848689265825    8.847206E-4      -2.3649547E-5  -0.0030950725
  585.5284325720058   0.003328552    23324       11970.355    6.0290933      1967.8661   1.0605036     12248.846     6.192476          0             ""           ""               ""           ""               1032.2500455142917   0.001001421      294.7866928242863    8.847616E-4      -3.180115E-5   -0.003132572 
  585.5488661281124   0.003328408    23325       11976.064    6.0290594      1966.7097   1.060505      12256.171     6.1912293         0             ""           ""               ""           ""               1032.2512233030538   0.0010006204     294.78502175386467   8.8393E-4        5.510436E-5    -0.002999823 
  585.5692995839927   0.003328264    23326       11963.96     6.029026       1966.8872   1.0605066     12242.203     6.1914973         0             ""           ""               ""           ""               1032.25159075475     0.0010011826     294.7865748907714    8.845077E-4      2.5709956E-5   -0.0030803543
  585.5897329396394   0.0033281196   23327       11973.789    6.028992       1967.4115   1.060508      12252.625     6.1921425         0             ""           ""               ""           ""               1032.24981048112     0.0010009818     294.7875046736775    8.8443735E-4     5.7718506E-5   -0.0031596127
  585.6101664948146   0.0033279748   23328       11962.946    6.028951       1965.1974   1.0605091     12243.143     6.191677          0             ""           ""               ""           ""               1032.2510000738203   0.0010012097     294.7852007393358    8.844743E-4      3.0018691E-5   -0.0029593199
  585.6305999497636   0.0033278298   23329       11970.169    6.0289097      1966.4923   1.0605103     12248.975     6.191603          0             ""           ""               ""           ""               1032.2507559418868   0.00100099       294.7840271612818    8.842212E-4      6.1615385E-5   -0.0031823786
  585.6510334044797   0.0033276845   23330       11960.518    6.0288687      1965.3683   1.0605112     12239.202     6.191133          0             ""           ""               ""           ""               1032.249496151319    0.0010014854     294.7861998529388    8.8481687E-4     2.5566933E-5   -0.0032558534
  585.6714668589557   0.003327539    23331       11971.957    6.0288277      1967.5344   1.0605124     12252.636     6.190862          0             ""           ""               ""           ""               1032.2528415665247   0.0010009521     294.7863287810345    8.842579E-4      5.5174773E-5   -0.003215947 
  585.6919003129733   0.003327393    23332       11962.119    6.028786       1967.2098   1.0605135     12241.139     6.1910167         0             ""           ""               ""           ""               1032.2493864262058   0.001001076      294.78536524741776   8.844109E-4      1.23412665E-5  -0.0032908327
  585.7123337669909   0.003327247    23333       11964.502    6.0287447      1970.9604   1.0605146     12243.508     6.1916504         0             ""           ""               ""           ""               1032.2512748707186   0.0010018977     294.78607523572526   8.8512397E-4     1.1145665E-4   -0.0033217382
  585.7327672205356   0.0033271005   23334       11975.152    6.028703       1967.0238   1.0605156     12255.979     6.190761          0             ""           ""               ""           ""               1032.2520682166737   0.0010007238     294.7821331100588    8.838436E-4      6.710584E-5    -0.0033379851
  585.7532006738547   0.0033269539   23335       11952.084    6.0286617      1969.9928   1.0605167     12231.268     6.1923895         0             ""           ""               ""           ""               1032.2513660074278   0.0010033696     294.78482724475793   8.863511E-4      5.9114485E-5   -0.0034943132
  585.7736341267082   0.0033268067   23336       11960.088    6.0286207      1976.1602   1.0605178     12239.183     6.1913123         0             ""           ""               ""           ""               1032.2513786876698   0.0010021413     294.7851206266738    8.8528224E-4     1.8507562E-5   -0.0034455704
  585.7940676795552   0.0033266596   23337       11970.017    6.028579       1966.3467   1.060519      12250.612     6.191776          0             ""           ""               ""           ""               1032.2489831439425   0.0010019733     294.78576856225095   8.8523806E-4     5.422021E-5    -0.0034088485
  585.8145010319422   0.003326512    23338       11962.493    6.028538       1963.5737   1.06052       12242.738     6.1912937         0             ""           ""               ""           ""               1032.2500978036267   0.001002336      294.78573382335685   8.855254E-4      4.3025542E-5   -0.0034869923
  585.8349344840972   0.003326364    23339       11958.432    6.028497       1963.7505   1.0605211     12237.762     6.1911263         0             ""           ""               ""           ""               1032.2514282109382   0.0010022795     294.7856731184945    8.8543433E-4     -2.819741E-5   -0.0035951114
  585.85536803578     0.0033262158   23340       11949.121    6.0284557      1968.6943   1.0605222     12229.056     6.1909776         0             ""           ""               ""           ""               1032.2509798718268   0.0010026617     294.7863250925343    8.8582176E-4     6.52323E-5     -0.0035830592
  585.8758013874685   0.0033260675   23341       11959.0625   6.0284142      1968.4406   1.0605233     12239.598     6.1908927         0             ""           ""               ""           ""               1032.2506938221304   0.0010012792     294.78448975696506   8.845048E-4      3.3556502E-5   -0.0035697774
  585.8962349386857   0.0033259187   23342       11954.646    6.0283732      1967.0007   1.0605243     12234.11      6.1916485         0             ""           ""               ""           ""               1032.2515915769638   0.0010031575     294.78657012720026   8.862565E-4      8.641921E-5    -0.0037187233
  585.9166683896765   0.0033257697   23343       11949.627    6.0283318      1970.8811   1.0605255     12228.966     6.1905165         0             ""           ""               ""           ""               1032.250708736855    0.0010027942     294.7832310901415    8.857723E-4      1.1904698E-5   -0.0037021753
  585.9371017404337   0.0033256204   23344       11950.166    6.0282903      1968.0114   1.0605265     12230.983     6.190778          0             ""           ""               ""           ""               1032.2511111607648   0.0010026045     294.78411120350114   8.856426E-4      5.2526433E-5   -0.0036584404
  585.9575352907268   0.0033254707   23345       11963.469    6.028249       1968.2808   1.0605277     12243.646     6.190922          0             ""           ""               ""           ""               1032.24962766201     0.0010015919     294.78588633765867   8.848901E-4      5.1671497E-5   -0.0038131573
  585.9779687410119   0.003325321    23346       11962.341    6.0282083      1970.1025   1.0605288     12242.52      6.191554          0             ""           ""               ""           ""               1032.2513199793284   0.0010016663     294.78615716489213   8.849235E-4      1.4639215E-4   -0.0038519755
  585.9984020908378   0.0033251708   23347       11953.257    6.028167       1966.6713   1.0605297     12234.617     6.190477          0             ""           ""               ""           ""               1032.2505966956783   0.0010021554     294.78495382271836   8.853079E-4      -8.1060425E-6  -0.0038680946
  586.0188356404251   0.0033250204   23348       11951.807    6.0281253      1970.3427   1.0605309     12232.16      6.190277          0             ""           ""               ""           ""               1032.2475512262713   0.0010026926     294.7847333182018    8.858549E-4      1.9045363E-5   -0.0039153895
  586.0392689895525   0.0033248696   23349       11961.499    6.028084       1970.2985   1.060532      12241.994     6.190814          128           ""           ""               ""           ""               1032.2503449781493   0.0010022565     294.7841465118384    8.8535895E-4     7.4248375E-5   -0.003945972 
  586.0597024386807   0.0033247187   23350       11957.779    6.028043       1968.1715   1.060533      12239.283     6.1907196         0             ""           ""               ""           ""               1032.250024841325    0.001001647      294.7852709735885    8.84893E-4       1.0081529E-4   -0.0038467848
  586.080135987344    0.0033245673   23351       11948.499    6.0280013      1967.5823   1.0605341     12229.274     6.1906333         0             ""           ""               ""           ""               1032.2514643728273   0.0010026927     294.78461599053514   8.857391E-4      7.187139E-5    -0.004105563 
  586.1005693357656   0.0033244158   23352       11954.0205   6.027895       1968.1105   1.0605326     12234.602     6.1905828         0             ""           ""               ""           ""               1032.2524773982504   0.0010025918     294.78477192243986   8.8563067E-4     -6.075977E-6   -0.0041333255
  586.1210027839625   0.003324264    23353       11941.505    6.0277886      1970.7908   1.0605311     12222.9375    6.190127          0             ""           ""               ""           ""               1032.2501401212187   0.001002731      294.786165992261     8.859002E-4      7.067959E-5    -0.0041133305
